,category,instruction,operand1,operand2,operand3,operand4,operand5,time,type,issue2inst,delay,inflight SMEM,inflight VMEM,inflight FLAT,shader,simd,wave_id,begin_time,end_time,num_mem_instrs,num_issued_instrs,num_valu_instrs,num_valu_stalls,num_vmem_instrs,num_vmem_stalls,num_flat_instrs,num_flat_stalls,num_lds_instrs,num_lds_stalls,num_salu_instrs,num_salu_stalls,num_smem_instrs,num_smem_stalls,num_branch_instrs,num_branch_taken_instrs,num_branch_stalls
7294,VALU,v_mov_b32_e32,v7,s9,,,,12452,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7295,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,12460,6,0,16,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7296,FLAT,global_load_dword,v7,v[5:6],off,,,12476,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7297,FLAT,global_load_dword,v8,v[3:4],off,,,12480,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7298,VALU,v_mov_b32_e32,v4,s3,,,,12484,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7299,VALU,v_mov_b32_e32,v5,s11,,,,12488,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7300,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,12492,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7301,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,12500,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7302,VALU,v_add_u32_e32,v0,s6,v0,,,12504,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7303,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,12512,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7304,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,12536,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7305,IMMED,s_waitcnt,vmcnt(0),,,,,12540,9,0,432,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7306,VALU,v_add_f32_e32,v5,v7,v8,,,12972,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7307,FLAT,global_store_dword,v[3:4],v5,off,,,12984,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7308,SALU,s_andn2_b64,exec,exec,s[12:13],,,12992,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7309,JUMP,s_cbranch_execnz,.LBB0_2,,,,,12996,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7310,VALU,v_mov_b32_e32,v4,s5,,,,13016,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7311,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,13024,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7312,VALU,v_mov_b32_e32,v7,s9,,,,13032,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7313,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,13040,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7314,FLAT,global_load_dword,v7,v[5:6],off,,,13052,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7315,FLAT,global_load_dword,v8,v[3:4],off,,,13056,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7316,VALU,v_mov_b32_e32,v4,s3,,,,13060,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7317,VALU,v_mov_b32_e32,v5,s11,,,,13064,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7318,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,13068,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7319,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,13076,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7320,VALU,v_add_u32_e32,v0,s6,v0,,,13080,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7321,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,13088,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7322,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,13112,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7323,IMMED,s_waitcnt,vmcnt(0),,,,,13116,9,0,500,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7324,VALU,v_add_f32_e32,v5,v7,v8,,,13616,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7325,FLAT,global_store_dword,v[3:4],v5,off,,,13628,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7326,SALU,s_andn2_b64,exec,exec,s[12:13],,,13636,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7327,JUMP,s_cbranch_execnz,.LBB0_2,,,,,13640,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7328,VALU,v_mov_b32_e32,v4,s5,,,,13660,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7329,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,13668,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7330,VALU,v_mov_b32_e32,v7,s9,,,,13676,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7331,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,13684,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7332,FLAT,global_load_dword,v7,v[5:6],off,,,13696,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7333,FLAT,global_load_dword,v8,v[3:4],off,,,13700,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7334,VALU,v_mov_b32_e32,v4,s3,,,,13704,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7335,VALU,v_mov_b32_e32,v5,s11,,,,13708,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7336,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,13712,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7337,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,13720,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7338,VALU,v_add_u32_e32,v0,s6,v0,,,13724,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7339,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,13732,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7340,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,13756,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7341,IMMED,s_waitcnt,vmcnt(0),,,,,13760,9,0,484,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7342,VALU,v_add_f32_e32,v5,v7,v8,,,14244,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7343,FLAT,global_store_dword,v[3:4],v5,off,,,14256,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7344,SALU,s_andn2_b64,exec,exec,s[12:13],,,14264,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7345,JUMP,s_cbranch_execnz,.LBB0_2,,,,,14268,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7346,VALU,v_mov_b32_e32,v4,s5,,,,14288,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7347,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,14296,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7348,VALU,v_mov_b32_e32,v7,s9,,,,14304,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7349,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,14312,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7350,FLAT,global_load_dword,v7,v[5:6],off,,,14324,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7351,FLAT,global_load_dword,v8,v[3:4],off,,,14328,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7352,VALU,v_mov_b32_e32,v4,s3,,,,14332,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7353,VALU,v_mov_b32_e32,v5,s11,,,,14336,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7354,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,14340,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7355,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,14348,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7356,VALU,v_add_u32_e32,v0,s6,v0,,,14352,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7357,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,14360,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7358,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,14384,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7359,IMMED,s_waitcnt,vmcnt(0),,,,,14388,9,0,612,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7360,VALU,v_add_f32_e32,v5,v7,v8,,,15000,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7361,FLAT,global_store_dword,v[3:4],v5,off,,,15012,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7362,SALU,s_andn2_b64,exec,exec,s[12:13],,,15020,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7363,JUMP,s_cbranch_execnz,.LBB0_2,,,,,15024,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7364,VALU,v_mov_b32_e32,v4,s5,,,,15044,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7365,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,15052,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7366,VALU,v_mov_b32_e32,v7,s9,,,,15060,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7367,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,15068,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7368,FLAT,global_load_dword,v7,v[5:6],off,,,15080,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7369,FLAT,global_load_dword,v8,v[3:4],off,,,15084,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7370,VALU,v_mov_b32_e32,v4,s3,,,,15088,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7371,VALU,v_mov_b32_e32,v5,s11,,,,15092,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7372,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,15096,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7373,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,15104,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7374,VALU,v_add_u32_e32,v0,s6,v0,,,15108,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7375,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,15116,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7376,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,15140,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7377,IMMED,s_waitcnt,vmcnt(0),,,,,15144,9,0,444,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7378,VALU,v_add_f32_e32,v5,v7,v8,,,15588,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7379,FLAT,global_store_dword,v[3:4],v5,off,,,15600,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7380,SALU,s_andn2_b64,exec,exec,s[12:13],,,15608,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7381,JUMP,s_cbranch_execnz,.LBB0_2,,,,,15612,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7382,VALU,v_mov_b32_e32,v4,s5,,,,15632,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7383,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,15640,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7384,VALU,v_mov_b32_e32,v7,s9,,,,15648,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7385,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,15656,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7386,FLAT,global_load_dword,v7,v[5:6],off,,,15668,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7387,FLAT,global_load_dword,v8,v[3:4],off,,,15672,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7388,VALU,v_mov_b32_e32,v4,s3,,,,15676,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7389,VALU,v_mov_b32_e32,v5,s11,,,,15680,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7390,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,15684,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7391,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,15692,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7392,VALU,v_add_u32_e32,v0,s6,v0,,,15696,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7393,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,15704,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7394,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,15728,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7395,IMMED,s_waitcnt,vmcnt(0),,,,,15732,9,0,444,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7396,VALU,v_add_f32_e32,v5,v7,v8,,,16176,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7397,FLAT,global_store_dword,v[3:4],v5,off,,,16188,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7398,SALU,s_andn2_b64,exec,exec,s[12:13],,,16196,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7399,JUMP,s_cbranch_execnz,.LBB0_2,,,,,16200,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7400,VALU,v_mov_b32_e32,v4,s5,,,,16220,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7401,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,16228,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7402,VALU,v_mov_b32_e32,v7,s9,,,,16236,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7403,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,16244,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7404,FLAT,global_load_dword,v7,v[5:6],off,,,16256,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7405,FLAT,global_load_dword,v8,v[3:4],off,,,16260,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7406,VALU,v_mov_b32_e32,v4,s3,,,,16264,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7407,VALU,v_mov_b32_e32,v5,s11,,,,16268,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7408,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,16272,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7409,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,16280,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7410,VALU,v_add_u32_e32,v0,s6,v0,,,16284,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7411,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,16292,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7412,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,16316,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7413,IMMED,s_waitcnt,vmcnt(0),,,,,16320,9,0,400,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7414,VALU,v_add_f32_e32,v5,v7,v8,,,16720,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7415,FLAT,global_store_dword,v[3:4],v5,off,,,16732,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7416,SALU,s_andn2_b64,exec,exec,s[12:13],,,16740,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7417,JUMP,s_cbranch_execnz,.LBB0_2,,,,,16744,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7418,VALU,v_mov_b32_e32,v4,s5,,,,16764,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7419,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,16772,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7420,VALU,v_mov_b32_e32,v7,s9,,,,16780,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7421,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,16788,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7422,FLAT,global_load_dword,v7,v[5:6],off,,,16800,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7423,FLAT,global_load_dword,v8,v[3:4],off,,,16804,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7424,VALU,v_mov_b32_e32,v4,s3,,,,16808,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7425,VALU,v_mov_b32_e32,v5,s11,,,,16812,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7426,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,16816,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7427,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,16824,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7428,VALU,v_add_u32_e32,v0,s6,v0,,,16828,6,0,8,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7429,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,16836,6,0,20,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7430,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,16860,2,4,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7431,IMMED,s_waitcnt,vmcnt(0),,,,,16864,9,0,416,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7432,VALU,v_add_f32_e32,v5,v7,v8,,,17280,6,0,12,0,0,0,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7433,FLAT,global_store_dword,v[3:4],v5,off,,,17292,4,0,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7434,SALU,s_andn2_b64,exec,exec,s[12:13],,,17300,2,4,4,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7435,JUMP,s_cbranch_execnz,.LBB0_2,,,,,17304,7,0,20,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7436,VALU,v_mov_b32_e32,v4,s5,,,,17324,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7437,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,17332,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7438,VALU,v_mov_b32_e32,v7,s9,,,,17340,6,0,8,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7439,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,17348,6,0,12,0,0,1,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7440,FLAT,global_load_dword,v7,v[5:6],off,,,17360,4,0,4,0,0,2,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7441,FLAT,global_load_dword,v8,v[3:4],off,,,17364,4,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
7442,VALU,v_mov_b32_e32,v4,s3,,,,17368,6,0,4,0,0,3,6,0,0,1364,51876,198,1395,719,0,0,0,192,25,0,0,147,0,6,0,65,2,0
